ISO3,PV,Wind,Hydro,CSP,Rooftop,Offshore
AFG,0.247470981250557,0.506359233988056,0.50000004189784,0.222215623748437,0.235902112878995,0
BTN,0.185156576089469,0,0.499999937508611,0,0.184443051738787,0
CHL,0.269658917808184,0.475456547693328,0.499999888393499,0.295738731597796,0.24150790244743,0.559094598192265
CYM,0.2199752080318,0.295388022981745,0,0.201206026634046,0,0
CMR,0.213016277701016,0.0259995265769144,0.499999980454088,0.182978505022084,0.186493311757676,0
TCD,0.24157398798417,0,0.499999998231262,0.193275415956055,0.236903991115879,0
COM,0.194127527087467,0,0,0,0,0
COL,0.207951190103812,0.464200445546201,0.499999978171629,0.174792707362113,0.19218190371061,0.682564350165684
CRI,0.19593341524111,0.427003935823442,0.500000006695167,0.200472191414952,0.196301431233126,0.554709396167077
CAF,0.219305841515293,0,0.500000002285808,0.167644085668753,0.208313007970803,0
CUB,0.22168591971373,0.351159838567859,0,0.218507833373774,0.221462157606898,0.55227057113871
CPV,0.230800348976651,0,0,0,0,0.597340477388761
COK,0,0,0,0,0,0
CYP,0.227789878837092,0.306084369848592,0,0.243229256709047,0.228772169740028,0
DNK,0,0.534058689569337,0,0,0.128622775753491,0.603811943647302
DJI,0.239953166438406,0.512955222656165,0.500000015599635,0.204972434992731,0.234225629160801,0.595274965257097
DMA,0,0.461320912849397,0,0,0,0.573789659101346
DOM,0.222364316344562,0.3860533983329,0,0.209772610159626,0.2232550723776,0.608038041538848
ECU,0.164332439455179,0.170728840300745,0.499999958994928,0.180845085102826,0.172739020636061,0
EGY,0.262749063183671,0.494349600442497,0.499999996629446,0.258605658321548,0.245273884553985,0.610433134830885
IRL,0.114780923026482,0.5276533223531,0,0,0.115562878880627,0.611596731678843
GNQ,0.18029891062422,0,0.49999996178329,0,0.17414615582845,0
EST,0,0.447688144772263,0.49999998626129,0,0.128278381654886,0.55629704219713
ERI,0.243899687105531,0.506752288528892,0,0.214583281838784,0.252146404134405,0.568742165317627
SLV,0.23924989550999,0.236681464908328,0.500000012281471,0.241883763026505,0.231702371335717,0
ETH,0.235298170207946,0.422686911555094,0.499999989646143,0.213654043185193,0.226830373780658,0
AUT,0.151095815640858,0.373606418359463,0.49999998316488,0,0.148558082626754,0
CZE,0.13853448699429,0.357293564698373,0,0,0.138827505438338,0
GUF,0.196806769202396,0,0.499999957176548,0.154976951382481,0,0
FIN,0,0.410242428038061,0.500000045732632,0,0.129791861157068,0.53549231074008
FJI,0.176313598453872,0,0,0,0,0.534380150454971
FLK,0,0.666775125400598,0,0,0,0.660657472814588
PYF,0,0,0,0,0.249778555193099,0
FRA,0.16415560736446,0.443337810179178,0.500000012886265,0.207305939547858,0.154928093030925,0.528736016575004
GMB,0.227063549045159,0,0,0.165310983664351,0.226609446206417,0
GAB,0.177758628042482,0,0.500000079743711,0,0.179938308376718,0
GEO,0.17486620236852,0.409465498463054,0.499999955129752,0.149879587392509,0.163427039463504,0
GHA,0.198857416354184,0.479738964692308,0.5000000151499,0.115353389827658,0.192643129011478,0
GRD,0.205412625960501,0.435284192578696,0,0,0,0
GRL,0,0.375280434064097,0,0,0,0.598575624287482
DEU,0.144039697677282,0.45368380955695,0.499999996600246,0.0911851116583698,0.134568356893098,0.600733452840479
GUM,0,0,0,0,0,0
GRC,0.194459605862387,0.345961821559976,0.499999931233323,0.207308158117349,0.197763972090991,0.54283962587415
GTM,0.22049381108005,0.288797268125688,0.500000007314922,0.221931790736912,0.224951996162471,0
GIN,0.21901722659058,0,0.500000006072395,0.150139900678297,0.216154976490657,0
GUY,0.200532658432938,0,0.500000031975526,0.15457508036672,0,0
HTI,0.236283073817903,0.355083635228087,0,0.246748417089591,0.233195712445544,0.565589979704092
HND,0.216766636706185,0.273414286728148,0.500000016460399,0.201018451858517,0.201086793187495,0
HRV,0.167654092550979,0.342132185699295,0.500000011133991,0.188005073973955,0.167183361174104,0.380508485680706
HUN,0.160781130945003,0.399797995384581,0,0,0.158474103787539,0
ISL,0,0.471023237971301,0.499999994512071,0,0,0.599528018488697
IND,0.21366925772403,0.333727300654399,0.499999934317192,0.154890862883964,0.209086503477667,0.585970367690708
IRN,0.240796998709207,0.375868106417405,0.500000021408041,0.223495800859167,0.232734432207939,0
ISR,0.247697427173717,0.374792807162495,0,0.260950107702153,0.235118633848273,0
ITA,0.190003121104863,0.33092727807524,0.500000048214796,0.202649446129098,0.183893908891506,0.470495594515536
CIV,0.196506367041844,0,0.500000027471234,0.126677789930851,0.180564692146234,0
IRQ,0.23650461306033,0.493045518139396,0.500000004156427,0.217074908092331,0.230507591980761,0
JPN,0.166852583169696,0.323823715225759,0.500000012002356,0,0.172690980964116,0.541093313814655
JAM,0.216137092617227,0.281556032533814,0,0.213459778631602,0.224217556228978,0.544308215708086
JOR,0.260083387971045,0.42187907449296,0,0.28301339941715,0.250291675402271,0
KEN,0.22596484837374,0.430888483605115,0.49999994155741,0.193337878821731,0.215263859356797,0
KGZ,0.194682352303769,0.345428691159394,0.499999959520227,0.192795324828801,0.186939565524032,0
PRK,0.181049838851525,0.325918042571105,0.500000019841514,0,0.177075338623978,0
KIR,0,0,0,0,0,0
KOR,0.177415577638876,0.309728830245727,0,0,0.177949396981145,0
KWT,0.242303357805889,0.496138626549827,0,0.220063676960212,0.24049275835071,0
KAZ,0.181798279062499,0.47797249426496,0.499999952943403,0.158230663287433,0.169110310393939,0.520013217113208
LAO,0.195092817216505,0.40583811870658,0.50000002118401,0.136024078396989,0.196118622326002,0
LBN,0.240051560629527,0.286410140913086,0,0.2759695473924,0.223312901781362,0
LVA,0,0.452824471946619,0.500000020967403,0,0.129951992096184,0.566252147465349
BLR,0.135581353142736,0.458622148497622,0.499999973797431,0,0.133964753431716,0
LTU,0,0.476666879241693,0.499999976324934,0,0.130321569699098,0.561469169930622
LBR,0.18922600992416,0,0.499999996282386,0.0597624477837232,0.186832213679555,0
SVK,0.151420600669849,0.332167375741756,0,0,0.149288976494821,0
LBY,0.257032173282867,0.472211854532767,0,0.250799929837895,0.238566288121956,0.521914834223678
MDG,0.24192426206228,0.413829241797314,0.499999927380434,0.262902331309314,0.22612445849618,0.590451199646078
MTQ,0.212781180652094,0.27538374829558,0,0,0.228875732759278,0
MNG,0.223657050448457,0.464478732496021,0.500000063040557,0.240315998464531,0.210337279943263,0
MSR,0,0,0,0,0,0
MKD,0.184785506817606,0.269799713697996,0.499999989624999,0.169237780406309,0.180848216062831,0
MLI,0.239719868794834,0,0.500000007461686,0.18433339041769,0.230176819542296,0
MAR,0.243425631679749,0.434267230959462,0,0.24444889856614,0.227300714009126,0.549144393991901
MUS,0.199830137530877,0,0,0.202206201449541,0,0.535457418310718
MRT,0.244104974474796,0.605436435067868,0,0.179941079175908,0.242600108105875,0.60829113997741
MLT,0.215579241335115,0.404827626710834,0,0,0.215756997026881,0
OMN,0.260348664435846,0.473221787375318,0,0.241675493688816,0.250167027577333,0.513055422594454
MDV,0,0,0,0,0,0
MEX,0.240420851503056,0.366189926817685,0.500000075301983,0.256568973796754,0.24178208419108,0.502250226365202
MYS,0.182502486597668,0.144446899006626,0.500000072855256,0.120977461601145,0.181576264795858,0
MOZ,0.215922755708009,0.322185910373161,0.500000041309743,0.196391251619694,0.21449920901381,0
MWI,0.22422549981355,0.347019747544902,0.499999960815109,0.210103710123444,0.220854973081679,0
NCL,0.198590460625635,0,0,0.187033898252289,0.190999197480453,0
NIU,0,0,0,0,0,0
NER,0.250436687710822,0.503497579593757,0,0.19334806702208,0.242238895737184,0
ABW,0,0.67747252479186,0,0,0.239074864662795,0.563383148268203
BEL,0.133443869600665,0.45587339006689,0,0,0.132370284159289,0.560546377959876
HKG,0,0.245371337288663,0,0,0.155067240560567,0
FRO,0,0.590443960996488,0,0,0,0.648402948561244
GIB,0,0,0,0,0.206715394241732,0.529319198748484
LUX,0.135865136438385,0.404768068701221,0,0,0.135302720805639,0
MAC,0,0,0,0,0.159867462636202,0
PSE,0.239423383237711,0.256140455642631,0,0.246617138394301,0.24105340443854,0
MNE,0.182649121670726,0.344404984467648,0.49999993596394,0,0.181019766791821,0
VUT,0,0,0,0,0,0.545601867140959
NGA,0.214327001880793,0.276972026508511,0.499999986964339,0.158965425976447,0.19554072112225,0
NLD,0.129611444906043,0.512746017473751,0,0,0.130457327689025,0.573021179861759
NOR,0.119325486179226,0.41412289546805,0.499999920364001,0,0.126290107585781,0.546068740763895
NPL,0.190011502596277,0,0.500000007704538,0.0885817023328812,0.199105768211814,0
NRU,0,0,0,0,0,0
SUR,0.206812815201326,0,0.499999996788859,0.164890611456192,0,0
NIC,0.207484611760574,0.385533938765229,0,0.215819459946087,0.22344203201573,0.583833734557617
NZL,0.169807259311714,0.424998480619589,0.499999954577033,0.178038526475041,0.169212779131173,0.617720417895597
PRY,0.208895155761091,0.438803233379551,0.500000072894513,0.210039860193017,0.209471882526748,0
PER,0.23936940106455,0.40389425964685,0.499999984016981,0.211526333906006,0.217486783553553,0.60991789151193
PAK,0.231831892897974,0.404164283340772,0.50000006791434,0.166259272071645,0.215426029182617,0
POL,0.13522323823953,0.43731732239842,0.500000017820593,0,0.136536486574912,0.568985450748512
PAN,0.200661736804041,0.343039079485742,0.500000059857289,0.170942008696691,0.192090258010165,0
PRT,0.209080657723233,0.370270229878167,0.499999920198891,0.224866841822748,0.199402751143557,0.515665555963857
PNG,0.198651396348413,0.35103054077901,0.500000007807324,0.15546670861718,0.200603785588976,0.537053898737287
GNB,0.221712913618375,0,0,0,0.22228809814491,0
QAT,0.246530817895076,0.409923935306074,0,0.216597122912049,0.244588069204026,0
ROU,0.166987009841473,0.386838836439123,0.499999928995796,0.133161570886936,0.162000545637088,0
MDA,0.162893465808302,0.427023776715885,0,0.129223686052708,0.160546189773983,0
PHL,0.192836187283729,0.370203671282234,0.49999999291748,0.174090779956861,0.192631894284078,0.575872542087799
PRI,0.216064338839965,0.274113964694186,0,0.211471884207583,0.215477001734983,0
RUS,0.170356252114815,0.445411403620696,0.499999969024224,0.144631291612037,0.146879289024891,0.549307644604105
RWA,0.199694075637469,0,0,0.148280266729897,0.199384638765001,0
SAU,0.259724835271762,0.428890380165871,0,0.244285463761174,0.252534331881368,0.575447679739547
KNA,0,0,0,0,0,0
SYC,0,0,0,0,0,0.527027538601781
ZAF,0.247898177907819,0.354144182450467,0.500000046067293,0.28869651699392,0.23054726374537,0.534381117013743
LSO,0.246939610833457,0.297506592030824,0.499999981105753,0.28137428281991,0.245827350481272,0
BWA,0.252752633114701,0.366737677745483,0.499999986612981,0.275631522638187,0.247064721939781,0
SEN,0.231779641395368,0,0,0.173771384817968,0.230630293619882,0
SVN,0.160260726204721,0.324874890392302,0.500000013002848,0,0.157293778803762,0
SLE,0.198728457451092,0,0.500000019431551,0.100638881403664,0.201583752942313,0
SGP,0.171575748904525,0,0,0,0.172211127230697,0
SOM,0.243578956718439,0.462386766092226,0,0.246174618925954,0.240935698616021,0.626301563748422
ESP,0.211690239488982,0.378996727316913,0.49999999993896,0.234567138344293,0.206354927500793,0.54632960154
LCA,0.221946365265548,0.379319324733894,0,0,0.229298053591218,0
SDN,0.247459225252019,0.567099570358733,0.499999963178129,0.208937051615848,0.248894403260129,0.545240842920859
SWE,0,0.402040020808538,0.500000022480867,0,0.128579017977267,0.573296599398536
SYR,0.238795708736024,0.457209344914339,0.499999996047191,0.254749008966328,0.247013443516844,0.407471496421576
CHE,0.156553674733393,0.351233840486149,0.500000008648149,0.113583439342799,0.153306197174618,0
TTO,0.211459053954959,0.1270012126828,0,0.188315031366554,0.209497615968878,0
THA,0.200911930723945,0.324178857141893,0.499999961127152,0.14553123994093,0.198997522085271,0
TJK,0.205159101851927,0.402614510576237,0.499999997229128,0.190497777446563,0.193642599031609,0
TON,0,0,0,0,0,0
TGO,0.203583100812653,0,0,0.101672201105287,0.19826513941711,0
STP,0.181997034860762,0,0,0,0.178611254479343,0
TUN,0.237866198071507,0.427728048323529,0,0.231311970298726,0.221910937921455,0
TUR,0.207857045295409,0.350110520829136,0.49999997216816,0.226000070751798,0.200507257495947,0.540770050594467
TKM,0.211775482666139,0.45502059506311,0.499999946886733,0.183614728718933,0.21088405101491,0.539993455224005
TZA,0.224142475371938,0.4118244312509,0.500000075185362,0.203344325042461,0.221658100619651,0
UGA,0.219286174416025,0.00597583695120439,0.499999977755582,0.198381986831335,0.210948542816407,0
GBR,0.127051301807109,0.503598559175491,0.500000021968843,0,0.122081887275953,0.578113881398571
UKR,0.164639647115887,0.448229164887007,0.49999999054163,0.138175202375844,0.1547410627618,0
USA,0.210259048903555,0.459991297152706,0.500000056186648,0.240720549586536,0.194334705164597,0.56293064205149
BFA,0.22963698359333,0,0,0.165252507685009,0.228987481210427,0
URY,0.205090886705818,0.478420766580768,0.500000011319877,0.220393665916451,0.202701535048423,0.533194160448491
UZB,0.205640458388236,0.486126056291367,0.500000002106126,0.190999541323683,0.202780583860808,0
VCT,0,0.235218743308974,0,0,0,0.568324634670857
VEN,0.214450240719755,0.390232551966593,0.499999993593159,0.18156956466497,0.221020892483527,0.66738792757841
VGB,0,0,0,0,0,0
VNM,0.183325440959474,0.328641075856199,0.500000024832078,0.167966054141561,0.183458119673572,0.573079116753311
VIR,0,0,0,0,0.22337507082522,0
NAM,0.267007386435955,0.362187028250692,0.499999991170875,0.299619431367706,0.265823608963805,0.613785014567151
WSM,0,0,0,0,0,0
SWZ,0.206937317467767,0.322613224375043,0.500000017134571,0.185581136109469,0.207581137086399,0
YEM,0.263643556290547,0.396861346634995,0,0.21472009257387,0.249869728880845,0.56942684504082
ZMB,0.236446363317709,0.30019180837781,0.500000139455965,0.228968552618799,0.234433766129523,0
ZWE,0.237799608239786,0.319107577853921,0.50000000304973,0.25264685429954,0.239406581094983,0
IDN,0.186459402555533,0.270086674056238,0.499999952158732,0.142655078693513,0.189019123150801,0
GLP,0.216624211822479,0.34237764248789,0,0.22293499619638,0.216682551938434,0
ANT,0.235686119684092,0.544785348335602,0,0.240273618829189,0.231351942989909,0
ARE,0.253326256916559,0.31418579199192,0,0.223141847834263,0.247992165456583,0
SPM,0,0.592372807240031,0,0,0,0.661183287182921
SHN,0,0,0,0,0,0.57924679129979
TCA,0.223600045235986,0.429553839612761,0,0,0,0
SRB,0.165683544695833,0.314789979692077,0.499999975037902,0,0.164627530931025,0
TWN,0.179404029172734,0.383290214221134,0.499999983866954,0,0.176317744662105,0.560238459714112
