ISO3,PV,Wind,Hydro,CSP,Rooftop,Offshore
CYM,0.21809847859026,0.291277409014038,0,0,0,0
CMR,0.213364007341807,0,0.499999951120182,0.184868021453184,0.186493330627473,0
TCD,0.233841159317641,0,0,0.193581143118048,0.236903991115879,0
COM,0,0,0,0,0,0
COL,0.212383236554721,0.463751856212364,0.50000000692962,0.198192921728258,0.1921818892668,0.692649396293245
CRI,0.208745677595556,0.45612712378766,0.500000033194463,0.213512292456176,0.196301448643102,0.569925791242459
CAF,0.217817885453335,0,0,0.163641067392131,0.208312993995176,0
CUB,0.22172759569144,0.401036417828063,0,0.219963366902728,0.221462088002561,0.55227057113871
CPV,0.229212815950276,0,0,0,0,0.605755269186168
COK,0,0,0,0,0,0
CYP,0.227966909008842,0.310080334850212,0,0.242767652023995,0.228772091670159,0
DNK,0,0.533942761357695,0,0,0.128622527268064,0.60375189966864
DJI,0.239973601285899,0.489429953713284,0.499999998398437,0.194419030649055,0.234225629160801,0.602767297819307
DMA,0,0,0,0,0,0.574160871130269
DOM,0.223602352934155,0.430290712568819,0,0.22941527841205,0.223255049724927,0.62520939131513
ECU,0.188767094562937,0.0839472525732236,0.500000008379639,0,0.172738991748893,0
EGY,0.261440185790385,0.494755424512009,0.499999996629446,0.25877760941087,0.245274086975518,0.616366877904992
IRL,0,0.527205480871763,0,0,0.11556294674234,0.609937699819193
GNQ,0.181148206539586,0,0.499999968307586,0,0.174146176009079,0
EST,0,0.446917836398957,0.49999998626129,0,0.128278338687905,0.555877168742502
ERI,0.244922301834208,0.6204860222664,0,0.215012224579873,0.252146347599855,0.580864750668147
SLV,0.239484047117112,0.276247112225462,0,0.24215997363435,0.231702391558115,0
ETH,0.23617931613603,0.513073105741864,0.499999988937938,0.213989092963084,0.226830357105134,0
AUT,0,0.377158707613845,0.499999979997124,0,0.148558176321776,0
CZE,0,0.363830535417089,0,0,0.138827527605085,0
GUF,0.196131514833332,0,0.499999954248265,0.156064319956614,0,0
FIN,0,0.416555495633682,0.500000041081998,0,0.129791846332128,0.535492359429822
FJI,0.199441339223832,0,0,0,0,0.534997911184763
FLK,0,0,0,0,0,0.659597241830154
PYF,0,0,0,0,0.249778555193099,0
FRA,0.201898089364647,0.447944369726935,0.499999951701175,0.209936883337637,0.154928081247996,0.537759761035867
GMB,0.226437179892605,0,0,0.165118551442116,0.226609427004527,0
GAB,0.174259397566996,0,0.500000002439464,0,0.179938297480864,0
GEO,0.180789953899496,0.415439624073888,0.500000012605036,0.153883394477327,0.163427033737352,0
GHA,0.197484656156117,0.496413821732637,0,0.129440263342974,0.192643165903019,0
GRD,0.204340497430656,0.47726831493799,0,0,0,0
GRL,0,0.422997668318479,0,0,0,0.603332851890733
DEU,0,0.463605722145642,0,0,0.134568355258054,0.60074762508097
GUM,0,0,0,0,0,0
GRC,0.209945305271782,0.345229516554109,0.500000010705788,0.207960770493488,0.197763844438614,0.552796741782636
GTM,0.230417829188611,0.31670865647916,0,0.231334998747516,0.224951953148026,0
GIN,0.216973017871527,0,0,0.117418218929359,0.216154997787335,0
GUY,0.19801791894044,0,0.499999999145257,0,0,0
HTI,0.237682249796385,0.38891974331508,0,0.248160914177585,0.233195749574433,0.562293348941766
