ISO3,PV,Wind,Hydro,CSP,Rooftop,Offshore
GMB,83736.6640625,0,0,10185.8232421875,185.781280517578,0
GAB,90048.59375,0,1142.46118164063,0,1809.96008300781,0
GEO,27483.216796875,8341.76953125,100.877601623535,249.710540771484,187.499893188477,0
GHA,4808283.5,25.8401794433594,0,207168.9375,8193.837890625,0
GRD,133.679306030273,10.8986434936523,0,0,0,0
GRL,0,579.343994140625,0,0,0,149935.546875
DEU,0,248399.359375,0,0,337784.9375,113831.859375
GUM,0,0,0,0,0,0
GRC,66733.90625,9074.09765625,35.4693984985352,5058.0771484375,25860.48046875,64966.734375
GTM,479218.6875,2208.9228515625,0,25948.07421875,1915.16784667969,0
GIN,761785.625,0,0,1116.64465332031,9911.8203125,0
GUY,21493.12890625,0,146.727996826172,0,0,0
HTI,179674.46875,657.572265625,0,13399.64453125,23.9895267486572,1385.2587890625
HND,286379.625,976.326599121094,0,13557.6201171875,378.909088134766,0
HRV,1529.65942382813,6253.1513671875,26.5667991638184,330.206604003906,18319.19140625,554.985717773438
HUN,0,7972.41357421875,0,0,63262.859375,0
ISL,0,93168.0703125,1154.19421386719,0,0,452875.125
IND,62355960,102143.8125,17572.5,341605.71875,200411.59375,21462.91796875
IRN,28448644,62290.4140625,1307.33422851563,1507613.5,56705.49609375,0
ISR,450787.5,1401.66577148438,0,10885.783203125,3227.2314453125,0
ITA,138058.40625,63667.4609375,267.174591064453,5176.638671875,162089.5625,33.4156646728516
CIV,6847755,0,0,19334.951171875,3980.986328125,0
IRQ,9824417,0,43.8312034606934,870232.875,31879.25390625,0
JPN,0,107878.8671875,39.0285987854004,0,22093.732421875,102510.3125
JAM,79232.125,1961.61706542969,0,873.963012695313,438.369445800781,1940.33483886719
JOR,2476387.5,13380.236328125,0,187310.640625,939.986877441406,0
KEN,5490835,26718.78515625,0,250576.125,6909.54443359375,0
KGZ,375966.1875,424.037231445313,382.929809570313,12146.830078125,2080.90869140625,0
PRK,0,8626.015625,0,0,54.3380393981934,0
KIR,0,0,0,0,0,0
KOR,880.716003417969,6427.30810546875,0,0,3249.5361328125,0
KWT,578969.375,3079.61499023438,0,29311.537109375,5418.2998046875,0
KAZ,962971.625,2294665,99.6803970336914,43140.3828125,23596.12109375,2080.78247070313
LAO,557809.9375,1115.30395507813,3446.35498046875,0,2053.37768554688,0
LBN,29160.16796875,76.7977523803711,0,1670.98486328125,5738.9853515625,0
LVA,0,133150.8125,10.5675992965698,0,9421.69140625,44027.0546875
BLR,0,58830.421875,10.692400932312,0,12310.6162109375,0
LTU,0,90468.4375,0,0,24113.412109375,12196.8994140625
LBR,626386.125,0,71.4396057128906,0,61.1459808349609,0
SVK,0,5107.52880859375,0,0,30148.783203125,0
LBY,25940660,131795.59375,0,1357642.75,18447.115234375,96.6183395385742
MDG,2852239.75,18187.818359375,41.4850044250488,136366.046875,420.983581542969,1230.88903808594
MTQ,5424.7978515625,589.701904296875,0,0,255.807647705078,0
MNG,1863035.25,60864.1015625,14.6056003570557,658912.5,1823.28735351563,0
MSR,0,0,0,0,0,0
MKD,956.241577148438,608.783813476563,15.566201210022,0,4686.767578125,0
MLI,8325523,0,0,842057.625,5350.8173828125,0
MAR,8166597,58619.8984375,0,481416.15625,20458.8046875,43546.90625
MUS,38514.76953125,0,0,1005.87768554688,0,2817.3134765625
MRT,2606563,7864.2568359375,0,318452.71875,290.709381103516,68635.3984375
MLT,589.697143554688,57.0904502868652,0,0,924.005065917969,0
OMN,7329211.5,77455.921875,0,821219,502.960998535156,15243.03515625
MDV,0,0,0,0,0,0
MEX,25237780,169226.625,407.823577880859,1692611.875,104254.6328125,14326.705078125
MYS,2083675.375,302.823303222656,268.119995117188,0,11384.9453125,0
MOZ,9008822,17559.416015625,818.671752929688,198064.71875,5409.775390625,0
MWI,1630588.125,891.008483886719,45.572998046875,81479.7734375,9114.4296875,0
NCL,12023.5224609375,0,0,0,65.0448455810547,0
NIU,0,0,0,0,0,0
NER,8065765.5,0,0,858243.125,797.933837890625,0
ABW,0,61.6879081726074,0,0,461.499572753906,0
BEL,0,16038.6875,0,0,70926.4375,10140.681640625
HKG,0,0,0,0,3264.49731445313,0
FRO,0,357.365692138672,0,0,0,122.63257598877
GIB,0,0,0,0,30.5032768249512,41.993278503418
LUX,0,1245.23974609375,0,0,2736.34765625,0
MAC,0,0,0,0,57.0913734436035,0
PSE,70434.671875,0,0,649.044494628906,292.745361328125,0
MNE,0,292.416900634766,90.4608001708984,0,1451.23742675781,0
VUT,0,0,0,0,0,1384.82214355469
NGA,14959584,0,0,1382035.75,21194.3046875,0
NLD,0,40104.18359375,0,0,55943.078125,141682.5625
NOR,0,94808.53125,2795.28662109375,0,12399.775390625,372051.375
NPL,261406.03125,0,1004.53314208984,900.875244140625,2135.2255859375,0
NRU,0,0,0,0,0,0
SUR,286209.375,0,103.627006530762,1461.95080566406,0,0
NIC,407683.78125,27609.60546875,0,38217.23046875,218.306427001953,18312.35546875
NZL,256973.921875,174255.5,457.608428955078,54233.453125,3415.43505859375,822185.9375
PRY,1251882.75,2019.595703125,0,11389.537109375,55.4354209899902,0
PER,3217464,33526.734375,3809.587890625,113879.6953125,12440.3203125,107538.8125
PAK,9591412,52739.375,6879.5341796875,202285.03125,43237.203125,0
POL,0,239148.15625,0,0,140769.265625,57752.58203125
PAN,236305.40625,1109.56115722656,50.502799987793,151.442993164063,1186.30639648438,0
PRT,453977.8125,13855.7421875,7.54179954528809,13088.6591796875,34999.45703125,3387.27905273438
PNG,60510.1875,80.6839218139648,1215.7060546875,30.2190036773682,1169.60778808594,3163.89892578125
GNB,0,0,0,0,933.0400390625,0
QAT,364271,70.0186157226563,0,17422.2578125,3005.888671875,0
ROU,0,22149.267578125,5.89300012588501,0,169238.40625,0
MDA,0,12172.7177734375,0,0,2583.91552734375,0
PHL,1095266.5,17656.8828125,0,0,12538.177734375,7648.5615234375
PRI,41376.4453125,321.490295410156,0,0,1405.50561523438,0
RUS,10900.970703125,4088615.75,5149.68408203125,10374.6572265625,78885.46875,154131.484375
RWA,256776.359375,0,0,0,945.812805175781,0
SAU,36698120,58582.4453125,0,1858865.875,28372.689453125,7380.4501953125
KNA,0,0,0,0,0,0
SYC,0,0,0,0,0,21.966007232666
ZAF,27670508,293984.28125,19.718599319458,2539787.5,159619.59375,167705.953125
LSO,116052.984375,0,0,133.090057373047,1068.39331054688,0
BWA,5044512,440.148162841797,0,640927.9375,2224.0498046875,0
SEN,2674310.25,0,0,589689.625,12944.935546875,0
SVN,0,493.610015869141,41.6343955993652,0,6341.6865234375,0
SLE,491014.9375,0,0,2027.09423828125,1579.5576171875,0
SGP,957.32568359375,0,0,0,2505.125,0
SOM,1539804.5,16750.140625,0,50022.1484375,1387.70837402344,6496.0029296875
ESP,2750652.25,110999.3828125,114.210998535156,297493.875,108970.578125,166074.421875
LCA,88.4652481079102,82.9826965332031,0,0,196.806686401367,0
SDN,20086582,21689.94921875,1936.50415039063,2013920.875,86615.296875,24.1242694854736
SWE,0,397259.03125,1219.76086425781,0,47001.7265625,142175.125
SYR,5793783,25955.2109375,0,399103.96875,679.278625488281,66.0294036865234
CHE,0,845.364135742188,97.2060089111328,0,30832.4609375,0
TTO,91858.140625,91.3513565063477,0,0,118.437301635742,0
THA,5342471.5,2593.73046875,28.645601272583,0,42809.984375,0
TJK,280154,5405.9208984375,425.36376953125,3926.43139648438,4.05762577056885,0
TON,0,0,0,0,0,0
TGO,1658388.125,0,0,58578.98046875,1164.06896972656,0
STP,3602.45068359375,0,0,0,1.80071747303009,0
TUN,3450978,35857.15625,0,206416.96875,63519.4921875,0
TUR,5946592,43731.69140625,1286.29760742188,144719,135822.84375,9709.916015625
TKM,4410986.5,117291.921875,303.492797851563,79716.6640625,327.402526855469,923.834228515625
TZA,9592170,15340.6787109375,179.932403564453,656893.5,31713.353515625,0
UGA,6164867,0,213.807189941406,557776.1875,4606.03564453125,0
GBR,0,377964.6875,27.3627986907959,0,212630.234375,678480.1875
UKR,2842.01220703125,496684.09375,158.782196044922,0,48693.47265625,0
USA,50004280,6564875.5,3116.7431640625,7108168.5,2429724.75,849234.375
BFA,4332487,0,0,473371.21875,1701.0947265625,0
URY,1469296.75,134999.890625,0,61658.1015625,7103.904296875,70195.7109375
UZB,2686337.75,113294.203125,0,36239.09375,2597.83935546875,0
VCT,0,0,0,0,0,969.098510742188
VEN,7144415,89103.1015625,2225.12329101563,330436.0625,13794.69140625,124012.0625
VGB,0,0,0,0,0,0
VNM,1465403.75,20730.89453125,0,0,872.36279296875,39261.0234375
VIR,0,0,0,0,20.1525955200195,0
NAM,18319516,76135.28125,229.763000488281,1550504.375,2022.90905761719,159258.375
WSM,0,0,0,0,0,0
SWZ,282818.75,652.547241210938,0,0,647.70947265625,0
YEM,3075378.5,14329.4189453125,0,138964.125,4078.8896484375,12674.3681640625
ZMB,13440061,10100.8369140625,572.549011230469,839285.75,6423.9951171875,0
ZWE,8723341,3778.66357421875,304.054595947266,422201.09375,15456.5546875,0
IDN,3109415.25,59.2102203369141,563.410400390625,546.21142578125,35004.2421875,0
GLP,22270.5,702.508544921875,0,293.573852539063,39.1094589233398,0
ANT,757.54345703125,479.503356933594,0,478.818542480469,830.167724609375,0
ARE,2318951.5,23.5521068572998,0,101916.59375,7382.412109375,0
SPM,0,0,0,0,0,10.2892036437988
SHN,0,0,0,0,0,457.337249755859
TCA,0,20.6863746643066,0,0,0,0
SRB,0,3202.38256835938,60.9137954711914,0,32250.8515625,0
TWN,53339.234375,2300.77490234375,426.730010986328,0,13692.8427734375,146480.390625
